team	week	def_sacks	def_interceptions	def_safeties	def_tds	fumble_recovery_opp	fumble_recovery_tds	special_teams_tds	def_punt_blocks	def_pat_blocks	def_fg_blocks	def_2pt_made	points_allowed
DEN	3	0	0	0	0	0	0	0	0	0	0	0	27
DET	3	3	0	0	0	2	0	1	0	0	0	0	24
GB	3	6	1	0	0	2	0	0	0	0	0	0	16
HOU	3	5	0	0	0	1	0	0	0	0	0	0	20
IND	3	0	1	0	0	0	0	0	0	0	0	0	24
JAX	3	9	0	0	0	1	0	0	0	0	0	0	7
KC	3	3	0	0	0	0	0	0	0	0	0	0	28
LA	3	3	1	0	0	0	0	0	0	0	0	0	13
LAC	3	2	0	0	0	1	0	0	0	0	0	0	27
LV	3	0	0	0	0	0	0	0	0	0	0	0	34
MIA	3	1	1	0	0	0	0	0	0	0	0	0	31
MIN	3	4	1	0	0	0	0	0	0	0	0	0	14
NE	3	5	1	0	0	0	0	0	0	0	0	0	14
NO	3	0	0	0	0	1	1	1	0	0	0	0	27
NYG	3	4	1	0	0	0	0	0	0	1	0	0	31
NYJ	3	1	1	0	1	1	1	0	0	0	0	0	30
PHI	3	0	0	0	0	0	0	0	0	0	1	0	27
PIT	3	1	2	0	0	3	0	0	0	0	0	0	24
SEA	3	0	0	0	0	1	0	0	0	0	0	0	33
SF	3	2	1	0	0	1	0	0	0	0	0	0	20
TB	3	5	0	0	0	2	0	0	0	0	0	0	32
TEN	3	0	0	0	0	0	0	0	0	0	0	0	20
WAS	3	3	1	0	0	0	0	0	0	0	0	0	31
ARI	4	4	0	0	0	0	0	0	0	0	0	0	27
ATL	4	0	0	0	0	0	0	0	0	0	0	0	24
BAL	4	1	1	0	0	0	0	0	0	0	0	0	40
BUF	4	0	1	0	0	0	0	0	0	0	0	0	16
CAR	4	6	1	0	0	1	0	0	0	0	0	0	10
CHI	4	6	0	0	0	2	0	0	0	0	0	0	6
CIN	4	0	0	0	0	1	0	0	0	0	0	0	27
CLE	4	4	2	0	0	1	0	0	0	0	0	0	25
DAL	4	5	1	0	0	0	0	0	0	0	0	0	12
DEN	4	5	0	0	0	0	0	0	0	0	0	0	26
DET	4	0	0	0	0	3	0	0	0	0	0	0	34
GB	4	0	0	0	0	0	0	0	0	0	0	0	34
HOU	4	3	0	0	0	3	0	0	0	0	0	0	16
IND	4	1	0	0	0	1	0	0	0	0	0	0	31
JAX	4	0	1	0	0	0	0	0	0	0	0	0	24
KC	4	4	0	0	0	2	1	0	0	0	0	0	30
LA	4	2	1	0	1	0	0	0	0	0	0	0	55
LAC	4	5	1	0	0	0	0	0	0	0	0	0	10
LV	4	0	1	0	1	1	0	0	0	0	0	0	24
MIA	4	1	0	0	0	0	0	0	0	0	0	0	30
MIN	4	1	0	0	0	0	0	0	0	0	0	0	16
NE	4	5	4	0	0	0	0	1	1	0	0	0	10
NO	4	1	1	0	0	2	0	0	0	0	0	0	10
NYG	4	3	4	0	1	0	0	0	0	0	0	0	3
PHI	4	1	1	0	0	1	0	0	0	0	0	0	27
PIT	4	8	1	0	0	1	0	0	0	0	0	0	3
SEA	4	4	1	0	1	0	0	0	0	0	0	0	10
TB	4	2	3	0	0	1	1	0	0	0	0	0	40
TEN	4	5	0	0	0	1	0	0	0	0	0	0	10
WAS	4	0	2	0	0	2	0	0	0	0	0	0	24
ARI	5	1	0	0	0	0	0	0	0	0	0	0	23
ATL	5	0	0	0	0	1	0	0	0	0	0	0	53
BAL	5	1	1	0	0	1	0	0	0	0	0	0	23
BUF	5	5	0	0	0	0	0	0	0	0	1	0	7
CAR	5	2	0	0	0	3	1	0	0	0	0	0	27
CHI	5	0	0	0	0	2	0	0	0	0	0	0	24
CIN	5	1	0	0	0	0	0	0	0	0	0	0	26
CLE	5	2	0	0	0	0	0	0	0	0	1	0	31
DAL	5	2	0	0	0	0	0	0	0	0	0	0	34
DEN	5	0	2	0	0	0	0	0	0	0	1	0	13
GB	5	3	3	0	0	0	0	0	0	0	0	0	24
HOU	5	2	1	0	1	0	0	0	0	0	0	0	32
IND	5	4	0	0	0	1	0	0	0	0	0	0	13
JAX	5	3	0	0	0	0	0	0	0	0	1	0	34
KC	5	0	1	0	0	0	0	0	0	0	0	0	19
LA	5	1	0	0	0	1	0	0	0	0	0	0	30
LAC	5	3	1	0	0	1	0	1	0	0	0	0	20
LV	5	4	2	0	0	0	0	0	0	0	0	0	21
MIN	5	4	1	1	0	0	0	0	0	0	0	0	10
NE	5	6	1	0	0	1	0	0	0	0	0	0	7
NO	5	6	0	0	0	0	0	0	0	0	0	0	24
NYG	5	3	0	0	0	1	0	0	0	0	0	0	28
NYJ	5	1	0	0	0	1	0	0	0	0	0	0	31
PHI	5	10	2	0	1	1	1	0	0	0	0	0	6
PIT	5	5	3	0	0	0	0	0	0	0	0	0	26
SEA	5	0	1	0	0	1	0	0	0	0	0	0	29
SF	5	4	2	0	0	2	0	0	0	0	0	0	3
TB	5	0	1	0	0	0	0	0	0	0	0	0	31
TEN	5	4	1	0	0	0	0	0	0	0	0	0	14
WAS	5	4	1	0	0	0	0	0	0	0	0	0	33
ARI	6	2	0	0	0	0	0	0	0	0	0	0	33
ATL	6	0	0	0	0	0	0	0	0	0	0	0	34
BAL	6	2	1	0	0	0	0	0	0	0	0	0	17
CAR	6	7	5	0	0	2	0	0	0	0	0	0	26
CIN	6	1	0	0	0	1	0	1	0	0	0	0	23
CLE	6	3	0	0	0	1	0	0	0	0	0	0	32
DAL	6	2	1	0	0	0	0	0	0	0	0	0	24
DEN	6	7	3	0	0	0	0	0	0	0	0	0	0
DET	6	1	1	0	0	2	0	0	0	0	0	0	23
GB	6	3	0	0	0	0	0	0	0	0	0	0	22
HOU	6	1	1	0	0	1	0	0	0	0	0	0	24
JAX	6	3	0	0	0	0	0	0	0	0	0	0	13
KC	6	0	2	0	0	1	0	0	0	0	0	0	31
LA	6	2	1	0	0	1	0	0	0	0	0	0	20
LAC	6	0	1	0	0	0	0	0	0	0	0	0	24
MIA	6	0	0	0	0	0	0	0	0	0	0	0	17
MIN	6	2	2	0	0	1	0	0	0	0	0	0	20
NE	6	1	3	0	0	1	1	1	1	0	0	0	14
NO	6	2	1	0	0	0	0	0	0	0	0	0	6
NYG	6	3	1	0	0	1	1	0	0	0	0	0	35
NYJ	6	1	0	0	0	0	0	0	0	0	0	0	22
PHI	6	1	1	0	0	1	0	0	0	0	0	0	38
PIT	6	1	2	0	0	1	1	0	0	0	0	0	17
SEA	6	0	3	0	0	1	0	0	1	0	0	0	28
SF	6	4	0	0	0	1	0	0	0	0	0	0	7
TB	6	2	0	0	0	1	0	0	0	0	0	0	37
TEN	6	1	1	0	0	0	0	0	0	0	0	0	16
WAS	6	5	2	0	0	0	0	0	0	0	0	0	16
ARI	7	8	1	0	0	2	0	0	0	0	0	0	21
ATL	7	0	0	0	0	0	0	0	0	0	0	0	37
BAL	7	1	1	0	1	1	1	0	0	0	0	0	16
BUF	7	1	1	0	0	1	0	1	0	0	0	0	21
CHI	7	1	0	0	0	0	0	1	0	0	0	0	36
CIN	7	2	0	0	0	0	0	0	0	0	0	0	27
DAL	7	3	1	0	0	3	0	0	0	0	0	0	10
DEN	7	1	0	0	0	0	0	0	0	0	0	0	30
DET	7	0	0	0	0	0	0	0	0	0	0	0	42
GB	7	0	1	0	0	0	0	0	0	0	0	0	24
HOU	7	1	0	0	0	1	0	0	0	0	0	0	30
IND	7	3	2	1	0	0	0	0	0	0	0	0	23
JAX	7	2	3	0	1	1	0	0	0	0	0	0	17
KC	7	9	0	0	0	1	1	0	0	0	0	0	6
LA	7	5	1	0	0	2	1	0	0	0	0	0	10
LAC	7	2	1	0	0	0	0	0	0	0	0	0	23
LV	7	1	0	0	0	0	0	0	0	0	0	0	42
MIA	7	2	0	0	0	0	0	0	0	0	0	0	31
MIN	7	2	1	0	0	0	0	0	0	0	0	0	30
NE	7	1	4	1	0	2	0	0	0	0	0	0	0
NO	7	2	0	1	0	2	0	0	1	0	0	0	25
NYG	7	2	0	0	0	0	0	1	1	0	0	0	27
NYJ	7	0	1	0	0	0	0	0	0	0	0	0	33
PHI	7	3	1	0	0	0	0	0	0	0	0	0	37
SEA	7	1	0	0	0	0	0	0	0	0	0	0	30
SF	7	3	0	0	0	1	0	0	0	0	0	0	0
TEN	7	1	0	0	0	1	0	0	0	0	0	0	20
WAS	7	2	1	0	0	0	0	0	0	0	0	0	9
ARI	8	0	1	0	0	0	0	0	0	0	0	0	31
ATL	8	2	0	0	0	0	0	0	0	0	0	0	27
BUF	8	3	0	0	0	1	0	0	0	0	0	0	31
CAR	8	3	1	1	0	0	0	0	0	0	0	0	51
CHI	8	1	1	0	0	0	0	0	0	0	0	0	17
CIN	8	0	0	0	0	0	0	0	0	0	0	0	24
CLE	8	3	0	0	0	0	0	0	0	0	1	0	27
DEN	8	4	0	0	0	1	0	0	0	0	0	0	15
DET	8	3	0	0	0	1	1	0	0	0	0	0	26
GB	8	2	0	0	0	1	0	0	0	0	0	0	24
HOU	8	0	0	0	0	0	0	0	0	0	0	0	24
IND	8	3	0	0	0	0	0	0	0	0	0	0	13
JAX	8	8	3	0	0	0	0	0	0	0	0	0	15
KC	8	5	0	0	0	0	0	0	0	0	0	0	31
LA	8	5	0	0	0	0	0	0	0	0	0	0	10
LAC	8	3	1	0	0	1	0	0	0	0	0	0	16
LV	8	3	0	0	0	0	0	0	0	0	0	0	27
MIA	8	2	1	0	0	0	0	0	0	0	0	0	27
MIN	8	4	1	0	0	1	0	0	0	0	0	0	9
NE	8	5	1	0	0	2	1	0	0	0	0	0	13
NO	8	3	0	0	0	0	0	0	0	0	0	0	9
NYG	8	4	1	0	0	1	0	0	0	0	0	0	31
NYJ	8	2	0	0	0	1	0	0	0	0	0	0	29
PHI	8	4	0	0	0	1	0	0	0	1	0	0	13
PIT	8	4	2	0	0	2	0	0	0	0	0	0	14
SEA	8	2	1	0	0	2	0	0	0	0	0	0	20
SF	8	7	3	0	0	0	0	0	0	0	0	0	13
TB	8	3	0	0	0	1	0	0	0	0	0	0	27
TEN	8	3	2	0	0	2	0	0	0	0	0	0	23
WAS	8	3	0	0	0	1	0	0	0	0	0	0	19
ARI	9	1	0	0	0	0	0	0	0	0	0	0	28
BAL	9	2	1	0	0	1	1	0	0	0	0	0	20
BUF	9	4	0	0	0	0	0	0	0	0	0	0	9
CAR	9	4	2	0	0	1	0	0	0	0	0	0	20
CHI	9	4	0	0	0	0	0	0	0	0	0	0	22
CLE	9	3	0	0	0	1	0	0	0	0	0	0	24
DAL	9	5	1	0	0	2	1	0	0	0	0	0	18
DEN	9	2	0	0	0	0	0	0	0	0	0	0	19
DET	9	1	0	0	0	0	0	0	0	0	0	0	31
GB	9	2	0	0	0	0	0	0	0	0	0	0	26
HOU	9	4	2	0	0	2	0	0	0	0	0	0	3
IND	9	1	1	1	0	1	0	0	0	0	0	0	26
JAX	9	1	0	0	0	1	0	0	0	1	0	0	26
KC	9	1	0	0	0	0	0	0	0	0	0	0	23
LAC	9	3	0	0	0	0	0	0	0	0	0	0	11
LV	9	2	1	0	0	1	0	0	0	0	0	0	24
MIA	9	3	1	1	0	0	0	0	0	0	0	0	18
MIN	9	5	0	0	0	1	0	0	0	0	0	0	26
NE	9	1	0	0	0	2	0	0	0	0	0	0	37
NYG	9	0	1	0	0	1	0	0	0	0	0	0	37
NYJ	9	4	0	1	0	0	0	0	0	0	0	0	26
PHI	9	3	0	0	0	1	0	0	0	0	0	0	14
PIT	9	5	1	0	1	2	0	0	0	1	0	0	24
SEA	9	2	0	0	0	1	0	0	0	0	0	0	34
SF	9	3	0	0	0	0	0	0	0	0	0	0	25
TB	9	3	0	0	0	1	0	0	0	0	0	0	40
TEN	9	3	1	0	0	0	0	0	0	1	0	0	30
WAS	9	2	0	0	0	0	0	0	0	0	0	0	24
ARI	10	4	2	0	0	1	0	0	0	0	0	0	30
ATL	10	6	0	0	0	0	0	0	0	0	0	0	9
BAL	10	2	1	0	1	2	1	0	0	0	0	0	13
BUF	10	2	0	1	0	0	0	0	0	0	0	0	19
CAR	10	2	0	0	0	0	0	0	0	0	0	0	24
CHI	10	2	1	0	0	0	0	0	0	0	0	0	13
CIN	10	1	1	0	0	0	0	0	0	0	0	0	49
CLE	10	1	0	0	0	0	0	0	0	0	0	0	16
DAL	10	1	0	0	0	0	0	0	0	0	0	0	28
DET	10	5	0	0	0	0	0	0	0	0	0	0	20
GB	10	3	1	0	0	1	0	0	0	0	0	0	16
IND	10	3	1	0	0	1	0	0	0	0	0	0	16
KC	10	4	0	0	0	1	0	0	0	0	0	0	35
LA	10	3	0	1	0	2	1	0	0	0	0	0	17
LAC	10	3	0	0	0	0	0	0	0	0	0	0	26
LV	10	5	3	0	1	0	0	0	0	0	0	0	24
MIA	10	1	3	0	0	0	0	0	0	0	0	0	12
MIN	10	1	1	0	0	0	0	0	0	0	0	0	24
NO	10	1	1	0	0	0	0	0	0	0	0	0	26
NYG	10	2	0	0	0	0	0	0	0	0	0	0	34
NYJ	10	6	0	0	0	2	1	0	0	0	0	0	27
PIT	10	4	3	0	0	1	1	0	0	0	0	0	12
SEA	10	5	1	0	0	2	1	0	0	0	0	0	24
SF	10	5	1	0	0	3	1	0	0	0	0	0	27
TB	10	2	1	0	0	1	0	0	0	0	0	0	27
TEN	10	2	0	0	0	1	1	0	0	0	1	0	32
ARI	11	2	2	0	0	0	0	0	0	0	0	0	36
ATL	11	5	4	0	0	0	0	1	0	0	0	0	3
BAL	11	7	1	0	0	1	0	0	0	0	0	0	7
BUF	11	7	0	0	0	1	0	0	0	0	0	0	20
CAR	11	3	0	0	0	0	0	0	0	0	0	0	29
CHI	11	0	1	0	0	1	0	0	0	0	0	0	17
CIN	11	3	1	0	0	1	0	0	0	0	0	0	17
CLE	11	4	4	0	0	0	0	0	0	0	0	0	7
DAL	11	3	0	0	0	0	0	0	0	0	0	0	27
DEN	11	5	0	0	0	2	0	0	0	0	0	0	27
DET	11	1	0	0	0	1	0	0	0	0	0	0	35
HOU	11	0	0	0	0	0	0	0	0	0	0	0	41
IND	11	2	1	0	0	0	0	0	0	0	0	1	13
JAX	11	3	1	0	0	1	0	0	0	0	0	0	33
KC	11	2	4	0	0	0	0	0	0	0	0	0	17
LA	11	3	1	0	0	0	0	0	0	0	0	0	7
LAC	11	1	1	0	0	0	0	0	0	0	0	0	24
LV	11	5	1	0	0	1	0	0	0	0	0	0	10
MIA	11	0	0	0	0	0	0	1	0	0	0	0	37
MIN	11	2	1	0	0	0	0	0	0	0	0	0	23
NE	11	5	0	0	0	1	0	0	0	0	0	0	10
NO	11	2	4	0	1	0	0	0	0	0	0	0	17
NYJ	11	6	1	0	0	0	0	0	0	0	0	0	17
PHI	11	1	0	0	0	0	0	0	0	0	0	0	17
PIT	11	1	0	0	0	0	0	0	0	0	0	0	21
SF	11	4	0	0	0	2	1	0	0	0	0	0	26
TB	11	1	0	0	0	0	0	0	0	0	0	0	34
WAS	11	2	1	0	0	1	0	0	0	0	0	0	34
ATL	12	0	2	0	0	0	0	0	0	1	0	0	35
BAL	12	2	2	0	0	0	0	0	0	0	0	0	6
BUF	12	4	1	0	0	0	0	0	0	0	0	0	3
CAR	12	2	1	0	0	0	0	0	0	0	0	0	34
CHI	12	1	0	0	0	1	0	0	0	0	0	0	14
CIN	12	3	1	0	0	0	0	0	0	0	0	0	16
CLE	12	4	2	0	0	0	0	0	0	0	0	0	24
DAL	12	2	0	0	0	0	0	0	0	0	0	0	13
DEN	12	1	1	0	0	0	0	0	0	0	0	0	20
DET	12	3	1	0	0	1	0	0	0	0	0	0	19
GB	12	3	0	0	0	0	0	0	0	0	0	0	37
HOU	12	1	0	0	0	0	0	0	0	0	0	0	17
IND	12	1	1	0	0	0	0	0	0	0	0	0	20
JAX	12	1	0	0	0	2	0	0	0	0	0	0	42
LA	12	3	0	0	0	0	0	0	0	0	0	0	45
LV	12	1	0	0	0	1	0	0	0	0	0	0	34
MIA	12	1	1	0	0	0	0	0	0	0	0	0	41
NE	12	0	1	0	0	0	0	0	1	0	0	0	9
NO	12	4	0	0	0	1	0	0	0	0	0	0	31
NYG	12	2	2	0	0	0	0	0	0	0	0	0	19
NYJ	12	1	1	0	1	1	0	0	0	0	0	0	3
PHI	12	6	1	0	0	1	0	0	0	0	0	0	17
PIT	12	4	0	0	0	2	0	0	0	0	0	0	10
SEA	12	3	2	0	0	3	0	0	0	0	0	0	9
SF	12	5	0	0	0	1	0	0	0	0	0	0	8
TB	12	6	1	0	0	1	1	0	0	0	0	0	22
TEN	12	3	0	0	0	1	0	0	0	0	0	0	20
WAS	12	6	3	0	0	1	0	1	0	0	0	0	16
ARI	13	1	0	0	0	0	0	0	0	0	0	0	34
ATL	13	0	0	0	0	0	0	0	0	0	0	0	26
BAL	13	2	0	0	0	1	0	0	0	0	1	0	17
BUF	13	4	1	0	0	1	0	0	0	0	1	0	15
CAR	13	5	0	0	0	0	0	0	0	0	1	0	29
CHI	13	2	1	0	0	0	0	0	0	0	0	0	20
CIN	13	4	0	1	0	0	0	0	0	0	0	0	6
CLE	13	1	1	0	0	0	0	0	0	0	0	0	20
DAL	13	4	0	0	0	0	0	0	0	0	0	0	26
DEN	13	3	1	0	0	1	0	0	0	0	0	0	20
DET	13	1	1	0	0	0	0	0	0	0	0	0	24
GB	13	0	3	0	0	0	0	0	0	0	0	0	13
HOU	13	3	1	0	0	0	0	0	0	0	0	0	22
IND	13	6	0	0	0	2	0	0	0	0	0	0	31
JAX	13	4	0	0	0	1	0	0	0	0	0	0	28
KC	13	2	2	0	1	1	0	0	0	1	0	1	9
LA	13	6	1	0	1	0	0	0	0	0	0	0	7
LAC	13	0	1	0	0	0	0	0	0	0	0	0	23
LV	13	1	0	0	0	0	0	0	0	0	0	0	40
MIA	13	2	1	0	0	0	0	0	0	0	0	0	31
MIN	13	2	1	0	1	1	0	0	0	0	0	0	37
NE	13	3	0	0	0	0	0	0	0	0	0	0	28
NO	13	9	2	0	0	1	0	0	0	0	0	0	18
NYG	13	0	0	0	0	0	0	0	0	0	0	0	31
NYJ	13	1	0	0	0	0	0	0	0	0	0	0	22
PHI	13	3	1	0	0	0	0	0	0	0	0	0	37
PIT	13	5	1	0	0	1	0	0	0	0	0	0	13
SEA	13	0	1	0	0	2	0	0	0	0	0	0	30
SF	13	1	0	0	0	1	0	0	0	0	0	0	20
TB	13	5	2	0	0	2	1	0	0	0	0	0	11
TEN	13	3	2	0	0	1	0	1	0	0	2	0	17
WAS	13	7	1	0	0	1	0	0	0	0	0	0	21
ARI	14	3	0	0	0	2	0	0	0	0	0	0	23
ATL	14	5	2	0	0	2	0	0	0	0	0	0	20
BAL	14	6	0	0	0	1	0	0	0	0	0	0	17
BUF	14	1	1	0	0	0	0	0	0	0	0	0	24
CAR	14	1	0	0	0	0	0	0	0	0	0	0	40
CHI	14	2	0	0	0	0	0	0	0	0	0	0	24
CIN	14	1	2	0	0	0	0	0	0	0	0	0	27
CLE	14	2	1	0	1	0	0	0	0	0	0	0	19
DAL	14	2	1	0	0	1	0	0	0	0	0	0	31
DEN	14	3	2	0	0	1	1	0	0	0	0	0	24
DET	14	1	0	0	0	0	0	0	0	0	0	0	20
GB	14	4	1	0	0	0	0	0	0	0	0	0	15
HOU	14	1	1	0	0	0	0	0	0	0	0	0	38
IND	14	1	3	0	1	1	0	0	0	0	0	0	38
JAX	14	1	0	0	0	0	0	0	0	0	0	0	45
KC	14	3	1	0	0	0	0	0	0	0	1	0	16
LA	14	5	1	0	0	0	0	0	0	0	0	0	12
LAC	14	2	0	0	0	0	0	0	0	0	0	0	10
LV	14	0	1	0	0	0	0	0	0	0	0	0	42
MIA	14	1	1	0	0	0	0	0	0	0	0	0	22
MIN	14	5	2	0	0	0	0	0	0	0	0	0	7
NE	14	1	1	0	0	1	0	0	1	0	0	0	23
NO	14	3	1	0	0	0	0	0	0	0	0	0	48
NYG	14	3	0	0	0	1	0	0	0	0	0	0	23
NYJ	14	2	1	0	0	0	0	0	0	0	0	0	21
PHI	14	2	0	0	0	0	0	0	0	0	0	0	17
PIT	14	4	3	0	0	0	0	1	0	0	0	0	17
SEA	14	0	2	0	1	0	0	0	0	0	1	0	28
SF	14	0	0	0	0	1	0	0	0	0	0	0	46
TB	14	1	0	0	0	1	0	0	0	0	0	0	35
TEN	14	2	0	0	0	1	1	0	0	0	0	0	21
WAS	14	4	0	0	0	1	0	0	0	0	0	0	20
