team	week	def_sacks	def_interceptions	def_safeties	def_tds	fumble_recovery_opp	fumble_recovery_tds	special_teams_tds	def_punt_blocks	def_pat_blocks	def_fg_blocks	def_2pt_made	points_allowed
MIN	3	4	2	0	1	3	1	0	0	0	0	0	10
NE	3	0	1	0	0	0	0	0	0	0	0	0	21
NO	3	0	0	0	0	1	0	0	0	0	0	0	44
NYG	3	1	0	0	0	0	0	0	0	0	0	0	22
NYJ	3	1	0	0	0	0	0	1	0	0	1	0	29
PHI	3	1	1	0	0	0	0	1	0	0	2	0	26
PIT	3	5	1	0	0	4	0	0	0	0	0	0	14
SEA	3	2	1	0	0	0	0	1	1	0	0	0	13
SF	3	1	0	0	0	0	0	0	0	0	0	0	15
TB	3	4	1	0	1	1	0	0	0	0	0	0	27
TEN	3	0	0	0	0	0	0	0	0	0	0	0	41
WAS	3	5	0	0	0	0	0	1	0	0	0	0	24
ARI	4	3	0	0	0	1	0	0	0	0	0	0	23
ATL	4	2	1	0	0	0	0	0	0	0	0	0	27
BAL	4	1	0	0	0	0	0	0	0	0	0	0	37
BUF	4	3	1	0	0	0	0	0	0	0	0	0	19
CAR	4	1	0	0	0	0	0	0	0	0	0	0	42
CHI	4	0	3	0	0	1	0	0	0	0	1	0	24
CIN	4	0	1	0	0	0	0	0	0	0	0	0	28
CLE	4	0	1	0	0	0	0	0	0	0	0	0	34
DAL	4	1	0	0	0	1	0	0	0	1	0	1	40
DEN	4	3	0	0	0	0	0	0	0	0	0	0	3
DET	4	3	2	0	0	1	0	1	0	0	0	0	10
GB	4	1	0	0	0	0	0	0	0	0	0	0	40
HOU	4	2	1	0	0	0	0	0	0	0	0	0	0
IND	4	3	0	0	0	1	0	0	0	0	0	0	27
JAX	4	1	2	0	0	2	0	1	0	0	0	0	21
KC	4	2	1	0	0	1	0	0	0	0	0	0	20
LA	4	2	2	0	0	0	0	0	0	0	0	0	20
LAC	4	6	0	0	0	0	0	0	0	0	0	0	21
LV	4	1	1	0	0	0	0	0	0	0	0	0	25
MIA	4	2	0	0	0	3	0	0	0	0	0	0	21
MIN	4	2	0	0	0	0	0	0	0	0	1	0	24
NE	4	1	0	0	0	0	0	1	0	0	0	0	13
NO	4	3	1	0	0	0	0	0	0	0	0	0	31
NYG	4	2	2	0	0	0	0	0	0	0	0	0	18
NYJ	4	0	0	0	0	0	0	0	0	0	0	0	27
PHI	4	2	1	0	0	1	0	1	1	0	0	0	25
PIT	4	6	2	0	0	0	0	0	0	0	0	0	21
SEA	4	6	2	0	0	0	0	0	0	0	0	0	20
SF	4	0	0	0	0	0	0	0	0	0	0	0	26
TB	4	2	0	1	0	0	0	0	0	0	0	0	31
TEN	4	2	0	0	0	0	0	0	0	0	0	0	26
WAS	4	1	1	0	0	0	0	0	0	0	0	0	34
ARI	5	2	1	0	0	1	0	0	0	0	0	0	22
BAL	5	2	0	0	0	0	0	0	0	0	0	0	44
BUF	5	4	0	0	0	1	0	0	0	0	0	0	23
CAR	5	3	0	0	0	0	0	0	0	0	0	0	24
CIN	5	4	0	0	0	1	0	0	0	0	0	0	37
CLE	5	3	0	0	0	2	0	0	0	0	0	0	21
DAL	5	5	0	0	0	1	0	0	0	0	0	0	22
DEN	5	6	0	0	0	0	0	0	0	0	0	0	17
DET	5	2	3	1	0	0	0	0	0	0	0	0	24
HOU	5	1	3	0	0	0	0	0	0	0	0	0	10
IND	5	4	2	0	0	0	0	0	1	0	0	0	6
JAX	5	0	1	0	1	0	0	0	0	0	0	0	28
KC	5	3	1	0	0	1	0	0	0	0	0	0	31
LA	5	1	0	0	0	0	0	0	0	0	0	0	26
LAC	5	1	0	0	0	1	0	0	0	0	0	0	27
LV	5	0	0	0	0	0	0	0	0	0	0	0	40
MIA	5	3	1	0	0	1	0	0	0	0	0	0	27
MIN	5	2	0	0	0	0	0	0	0	0	0	0	17
NE	5	1	1	0	0	2	0	0	0	0	0	0	20
NO	5	0	2	0	0	3	1	0	0	0	0	0	14
NYG	5	0	0	0	0	0	0	0	0	0	0	0	26
NYJ	5	1	0	0	0	0	0	0	0	0	0	0	37
PHI	5	2	0	0	0	0	0	0	0	0	0	0	21
SEA	5	1	0	0	0	0	0	0	0	0	0	0	38
SF	5	1	0	0	0	2	0	0	0	1	0	0	23
TB	5	0	1	0	0	1	0	0	0	0	0	0	35
TEN	5	3	0	0	0	2	1	0	0	0	0	0	21
WAS	5	5	1	0	0	1	0	0	0	0	0	0	10
ARI	6	1	1	0	0	0	0	0	0	0	0	0	31
ATL	6	4	2	0	0	0	0	0	0	0	0	0	14
BAL	6	2	0	0	0	1	0	0	0	0	0	0	17
BUF	6	2	0	0	0	0	0	0	0	0	1	0	24
CAR	6	0	0	0	0	0	0	0	0	0	0	0	27
CHI	6	3	1	0	0	2	0	0	0	0	0	0	24
CIN	6	1	1	0	0	0	0	0	0	0	0	0	27
CLE	6	0	0	0	0	0	0	0	0	0	0	0	23
DAL	6	1	1	0	0	0	0	0	0	0	0	0	30
DEN	6	9	0	0	0	0	0	0	0	0	0	0	11
DET	6	3	0	0	0	0	0	0	0	0	0	0	30
GB	6	1	0	0	0	0	0	0	0	0	0	0	18
IND	6	2	1	0	0	0	0	0	0	0	0	0	27
JAX	6	1	0	0	0	0	0	0	0	0	0	0	20
KC	6	1	0	0	0	0	0	0	0	0	0	0	17
LA	6	4	1	0	0	2	0	0	0	0	0	0	3
LAC	6	2	3	0	0	0	0	0	0	0	0	0	27
LV	6	5	1	0	0	2	0	0	0	0	0	0	10
MIA	6	1	0	0	0	1	0	0	0	0	0	0	29
NE	6	2	0	0	0	1	0	0	0	0	0	0	19
NO	6	1	0	0	0	0	0	0	0	0	0	0	25
NYG	6	3	1	0	0	1	0	0	0	0	0	0	17
NYJ	6	1	0	1	0	1	0	0	0	0	0	0	13
PHI	6	2	0	0	0	0	0	0	0	0	0	0	34
PIT	6	6	0	0	0	0	0	0	0	0	0	0	9
SEA	6	7	0	0	0	0	0	0	0	0	0	0	12
SF	6	1	0	0	0	0	0	0	0	0	0	0	30
TB	6	6	2	0	0	0	0	0	0	0	0	0	19
TEN	6	2	1	0	0	0	0	0	0	0	0	0	20
WAS	6	3	0	0	0	0	0	0	0	0	1	0	25
ARI	7	1	0	0	0	0	0	0	0	0	0	0	27
ATL	7	1	1	0	0	0	0	0	0	0	0	0	20
CAR	7	6	2	0	0	0	0	0	0	0	0	0	6
CHI	7	4	3	0	0	1	0	0	0	0	0	0	14
CIN	7	0	2	0	0	0	0	0	0	0	0	0	31
CLE	7	4	3	0	1	1	0	0	0	0	0	0	6
DAL	7	4	1	0	1	1	0	0	0	0	0	0	22
DEN	7	4	1	0	0	0	0	0	0	0	0	0	32
DET	7	4	1	0	0	1	0	0	0	0	0	0	9
GB	7	6	0	0	0	1	0	0	0	0	0	0	23
HOU	7	2	2	0	0	2	1	0	0	0	1	0	27
IND	7	3	2	0	0	0	0	0	0	0	0	0	24
JAX	7	0	0	0	0	0	0	0	0	0	0	0	35
KC	7	1	0	0	0	1	0	0	0	0	0	0	0
LA	7	7	0	0	0	0	0	0	0	0	0	0	7
LAC	7	1	0	0	0	0	0	0	0	0	0	0	38
LV	7	1	0	0	0	0	0	0	0	0	0	0	31
MIA	7	2	0	0	0	0	0	0	0	0	0	0	31
MIN	7	3	0	0	0	0	0	0	0	0	0	0	28
NE	7	4	1	0	0	1	1	0	0	0	0	0	13
NO	7	1	1	0	0	0	0	0	0	0	0	0	26
NYG	7	2	0	0	0	0	0	0	0	0	0	0	33
NYJ	7	2	0	0	0	0	0	0	0	0	0	0	13
PHI	7	2	2	0	1	0	0	0	0	0	0	0	22
PIT	7	2	0	0	0	0	0	0	0	0	0	0	33
SEA	7	3	1	0	0	0	0	0	0	0	0	0	19
SF	7	2	0	0	0	1	0	0	0	0	0	0	10
TB	7	4	1	0	0	1	0	0	0	0	0	0	24
TEN	7	4	0	0	0	0	0	0	0	0	0	0	31
WAS	7	1	0	1	0	0	0	0	0	0	0	0	44
ATL	8	1	0	0	0	0	0	0	0	0	0	0	34
BAL	8	1	1	0	0	0	0	0	0	0	0	0	16
BUF	8	7	1	0	0	2	0	0	0	0	0	0	9
CAR	8	2	0	0	0	0	0	0	0	0	0	0	40
CHI	8	2	0	0	0	0	0	0	0	0	0	0	30
CIN	8	0	0	0	0	0	0	0	0	0	0	0	39
CLE	8	6	1	0	0	1	0	0	0	0	0	0	32
DAL	8	0	1	0	0	0	0	0	0	0	0	0	44
DEN	8	2	2	0	0	0	0	0	0	0	0	0	24
GB	8	3	0	0	0	1	0	0	0	0	0	0	25
HOU	8	2	1	0	0	0	0	0	0	0	0	0	15
IND	8	4	1	0	0	0	0	0	0	0	0	0	14
KC	8	2	2	0	0	0	0	0	0	0	0	0	7
LAC	8	5	1	0	0	0	0	0	0	0	0	0	10
MIA	8	1	0	0	0	1	0	0	0	0	0	0	10
MIN	8	2	1	0	0	0	0	0	0	0	0	0	37
NE	8	1	2	1	0	0	0	0	0	0	0	0	13
NO	8	3	0	0	0	1	0	0	0	0	0	0	23
NYG	8	4	0	0	0	0	0	0	0	0	0	0	38
NYJ	8	1	0	0	0	0	0	0	0	0	0	0	38
PHI	8	5	0	0	0	0	0	0	0	0	0	0	20
PIT	8	0	0	0	0	0	0	0	0	0	0	0	35
SF	8	0	1	0	0	0	0	0	0	0	0	0	26
TB	8	5	2	0	1	2	0	0	0	0	0	0	3
TEN	8	3	0	0	0	0	0	0	0	0	0	0	38
WAS	8	3	2	0	0	0	0	0	0	0	0	0	28
ARI	9	5	1	0	0	2	0	0	0	0	0	0	17
ATL	9	6	1	0	0	1	0	0	0	0	0	0	24
BAL	9	2	1	0	0	2	0	0	0	0	0	0	6
BUF	9	3	1	0	0	0	0	0	0	0	0	0	21
CAR	9	1	1	0	0	1	0	0	0	0	0	0	13
CHI	9	3	2	0	0	1	0	0	0	0	0	0	42
CIN	9	2	0	0	0	0	0	1	0	0	1	0	47
DAL	9	5	0	0	0	0	0	1	1	0	0	0	27
DEN	9	4	0	0	0	0	0	0	0	0	0	0	15
DET	9	5	1	0	0	0	0	0	0	0	0	0	27
GB	9	1	1	0	0	0	0	0	0	0	0	0	16
HOU	9	1	1	0	0	1	0	0	0	0	1	0	18
IND	9	3	0	0	0	1	0	0	0	0	0	0	27
JAX	9	2	1	0	0	0	0	0	0	0	0	0	29
KC	9	3	0	0	0	0	0	0	0	0	0	0	28
LA	9	1	1	0	0	1	0	0	0	0	0	0	10
LAC	9	4	0	0	0	0	0	0	0	0	0	0	20
LV	9	1	1	0	0	0	0	0	0	0	0	0	30
MIA	9	2	0	0	0	0	0	0	0	0	0	0	28
MIN	9	5	0	0	0	1	0	0	0	0	1	0	24
NE	9	1	0	0	0	0	0	0	0	0	0	0	23
NO	9	2	0	0	0	0	0	0	0	0	0	0	34
NYG	9	2	0	0	0	1	0	0	0	0	0	0	34
PIT	9	5	3	0	0	3	0	0	0	0	0	0	20
SEA	9	4	1	0	0	1	0	0	0	0	0	0	14
SF	9	2	0	0	0	0	0	0	0	0	0	0	24
TEN	9	6	1	0	1	0	0	1	0	0	0	0	27
WAS	9	0	1	0	0	0	0	0	0	0	0	0	38
ARI	10	1	1	0	0	2	0	0	0	0	0	0	44
ATL	10	7	1	0	0	1	0	0	0	0	0	0	31
BAL	10	1	2	0	0	1	0	0	0	0	0	0	19
BUF	10	0	2	0	0	0	0	0	0	0	0	0	30
CAR	10	2	0	0	0	1	0	0	0	0	0	0	17
CHI	10	4	0	0	0	1	0	0	0	0	0	0	20
CLE	10	3	1	0	0	0	0	0	0	0	0	0	27
DEN	10	6	1	0	0	0	0	0	1	0	0	0	7
DET	10	2	0	0	0	0	0	0	0	0	0	0	22
GB	10	0	0	0	0	1	0	0	0	0	0	0	10
HOU	10	5	1	0	0	1	1	0	0	0	0	0	29
IND	10	3	0	0	0	1	0	0	0	0	0	0	25
JAX	10	2	1	0	0	1	0	1	0	0	0	0	36
LA	10	0	1	0	0	1	0	0	0	1	0	0	26
LAC	10	3	2	1	0	1	0	0	0	0	0	0	10
LV	10	2	2	0	0	0	0	0	0	0	0	0	10
MIA	10	3	1	0	0	2	0	0	0	0	0	0	13
MIN	10	1	0	0	0	0	0	0	0	0	0	0	27
NE	10	2	0	0	0	0	0	0	0	0	0	0	23
NO	10	2	1	0	0	1	0	0	0	0	1	0	7
NYG	10	0	0	0	0	0	0	0	0	0	0	0	24
NYJ	10	6	0	0	0	0	0	2	0	0	0	0	20
PHI	10	3	0	0	0	2	0	0	0	0	0	0	7
PIT	10	5	0	0	0	0	0	0	0	0	0	0	25
SEA	10	5	0	0	0	2	2	0	0	0	0	0	22
SF	10	1	0	0	0	0	0	0	0	0	0	0	42
TB	10	1	1	0	0	0	0	0	0	0	0	0	28
WAS	10	0	0	0	0	0	0	0	0	1	0	0	44
ARI	11	1	0	0	0	0	0	0	0	1	0	0	41
ATL	11	5	0	0	0	0	0	0	0	0	0	0	30
BAL	11	3	1	0	0	0	0	0	0	0	0	0	16
BUF	11	1	1	0	0	1	0	0	0	0	0	0	32
CAR	11	0	0	0	0	1	0	0	0	0	0	0	27
CHI	11	0	2	0	0	0	0	0	0	0	0	0	17
CIN	11	1	0	0	0	0	0	0	0	0	0	0	34
CLE	11	5	2	0	1	1	0	0	0	0	0	0	23
DAL	11	4	1	1	0	0	0	0	0	0	0	0	16
DEN	11	3	1	0	0	0	0	0	0	1	0	0	19
DET	11	1	0	0	0	0	0	0	0	0	0	0	16
GB	11	2	1	0	0	1	0	0	0	0	0	0	20
HOU	11	3	0	0	0	1	0	0	0	0	0	0	13
JAX	11	3	1	0	0	0	0	0	0	0	0	0	6
KC	11	2	0	0	0	0	0	0	0	0	0	0	22
LA	11	0	4	0	0	0	0	0	0	0	0	0	19
LAC	11	0	1	0	0	0	0	0	0	0	0	0	35
LV	11	1	0	0	0	1	0	0	0	0	0	0	33
MIA	11	1	1	0	0	1	0	0	0	0	0	0	13
MIN	11	2	0	0	0	0	0	0	0	0	0	0	19
NE	11	2	0	0	0	1	0	0	0	0	0	0	14
NYG	11	2	0	0	0	0	0	0	0	0	0	0	27
NYJ	11	1	0	0	0	0	0	0	0	0	0	0	27
PHI	11	2	1	0	0	0	0	0	0	0	0	0	9
PIT	11	1	1	0	1	1	1	0	0	0	0	0	12
SEA	11	0	0	0	0	1	0	0	0	0	0	0	21
SF	11	0	2	0	0	1	0	0	0	0	0	0	22
TB	11	0	2	0	0	1	0	0	0	0	0	0	44
TEN	11	4	0	0	0	0	0	0	0	0	0	0	16
WAS	11	3	0	0	0	0	0	0	0	0	0	0	16
ARI	12	3	3	0	0	1	1	0	0	0	0	0	27
ATL	12	5	1	0	0	1	0	0	0	0	0	0	10
BAL	12	3	1	0	0	1	0	0	0	0	0	0	10
BUF	12	0	0	0	0	0	0	1	0	0	0	0	23
CAR	12	0	3	0	0	0	0	0	0	0	0	0	20
CHI	12	2	1	0	0	1	0	0	0	0	0	0	28
CIN	12	1	1	0	1	0	0	0	0	0	0	0	26
CLE	12	10	0	0	0	1	0	0	0	0	0	0	10
DAL	12	1	0	0	0	2	0	0	0	0	0	0	21
DET	12	1	1	0	0	0	0	0	0	0	0	0	27
GB	12	5	2	0	0	1	0	0	0	0	0	0	6
HOU	12	8	2	0	0	1	0	0	0	0	0	0	19
IND	12	4	1	0	0	1	0	0	0	0	0	0	23
JAX	12	6	0	0	0	0	0	0	0	0	0	0	24
KC	12	0	0	0	0	0	0	0	0	0	0	0	20
LA	12	4	2	0	1	0	0	0	0	0	0	0	7
LV	12	1	1	0	0	1	0	0	0	0	0	0	24
MIN	12	1	0	0	0	0	0	0	0	0	0	0	23
NE	12	1	1	0	1	0	0	0	0	0	0	0	20
NO	12	3	1	0	1	0	0	0	0	0	0	0	24
NYG	12	3	1	0	0	0	0	0	0	0	0	0	34
NYJ	12	1	0	0	0	0	0	0	0	0	0	0	23
PHI	12	1	1	0	0	1	0	0	0	0	0	0	24
PIT	12	1	0	0	0	2	1	0	0	0	0	0	31
SEA	12	4	0	0	0	0	0	0	0	0	0	0	24
SF	12	1	2	0	0	0	0	0	0	0	0	0	9
TB	12	1	0	0	0	0	0	0	0	0	0	0	34
TEN	12	1	0	0	0	0	0	1	0	0	0	0	30
ARI	13	2	0	0	0	0	0	0	0	0	0	0	20
ATL	13	2	0	0	0	0	0	0	0	0	0	0	27
BAL	13	1	0	0	0	1	0	0	0	0	0	0	32
BUF	13	1	1	0	0	1	1	0	0	0	0	0	7
CAR	13	2	2	0	1	1	0	0	0	0	0	0	28
CHI	13	0	1	0	0	1	0	0	0	0	0	0	15
CIN	13	2	1	0	0	3	0	0	0	0	0	0	14
CLE	13	1	0	0	0	0	0	0	0	0	0	0	26
DAL	13	3	0	0	0	0	0	0	0	0	0	0	28
DEN	13	2	1	0	0	0	0	0	0	0	0	0	26
DET	13	0	0	0	0	0	0	0	0	0	0	0	31
GB	13	3	0	0	0	0	0	0	0	0	0	0	24
HOU	13	1	0	0	0	0	0	0	0	0	0	0	16
IND	13	2	1	0	0	0	0	0	0	0	0	0	20
JAX	13	3	0	0	0	2	0	0	0	0	0	0	3
KC	13	0	1	0	0	0	0	0	0	0	0	0	31
LA	13	2	0	0	0	0	0	0	0	0	0	0	31
LAC	13	5	1	0	0	0	0	0	0	0	0	0	14
LV	13	3	1	0	0	0	0	0	0	0	0	0	31
MIA	13	4	1	0	0	1	0	0	0	0	0	1	17
MIN	13	4	0	0	0	2	0	0	0	0	0	0	26
NE	13	2	0	0	0	1	0	1	0	0	0	0	15
NO	13	4	1	0	0	0	0	0	0	0	0	0	21
NYG	13	3	0	0	0	0	0	0	0	0	0	0	33
NYJ	13	2	0	0	0	1	0	0	0	0	0	0	24
PHI	13	2	1	0	0	0	0	0	0	0	0	0	24
PIT	13	0	1	0	0	1	0	0	0	0	0	0	26
SEA	13	4	4	0	1	1	0	0	0	0	0	0	0
SF	13	3	0	0	0	2	0	0	0	0	0	0	8
TB	13	2	1	0	0	1	0	0	0	0	0	0	17
TEN	13	3	0	0	0	0	0	0	0	0	0	0	25
WAS	13	1	1	0	0	0	0	0	0	0	0	0	27
ARI	14	0	0	0	0	0	0	0	0	0	0	0	45
ATL	14	2	1	0	0	0	0	0	0	0	0	0	37
BAL	14	0	0	0	0	0	0	0	0	0	0	0	27
BUF	14	1	2	0	1	0	0	0	0	0	0	0	34
CHI	14	1	1	0	0	0	0	0	0	0	0	0	28
CIN	14	3	0	0	0	1	0	0	0	0	0	0	39
CLE	14	1	1	0	0	0	0	0	0	0	0	0	31
DAL	14	1	0	0	0	0	0	0	0	0	1	0	44
DEN	14	4	0	0	0	0	0	1	0	0	0	0	17
DET	14	5	2	0	0	1	0	0	0	0	0	0	30
GB	14	1	1	0	0	0	0	0	0	0	0	0	21
HOU	14	2	3	0	0	0	0	0	0	0	0	0	10
IND	14	0	0	0	0	1	0	0	0	0	0	0	36
JAX	14	1	2	1	0	1	0	0	0	0	0	0	19
KC	14	3	0	0	0	0	0	0	0	0	0	0	20
LA	14	3	1	0	0	0	0	0	0	0	0	0	17
LAC	14	1	4	0	0	1	0	0	0	0	0	0	19
LV	14	3	0	0	0	0	0	0	0	0	0	0	24
MIA	14	6	3	0	0	0	0	0	0	0	0	0	10
MIN	14	2	2	0	0	1	0	0	0	0	0	0	0
NO	14	0	1	0	0	0	0	0	0	0	0	0	20
NYJ	14	1	0	0	0	0	0	1	0	0	0	0	34
PHI	14	7	1	0	0	2	0	0	0	0	0	0	22
PIT	14	2	1	0	0	0	0	0	0	0	0	0	22
SEA	14	1	2	0	0	1	0	1	0	0	1	0	9
TB	14	3	1	0	0	0	0	0	0	0	0	0	24
TEN	14	2	1	0	0	1	0	0	1	0	0	0	29
WAS	14	4	0	0	0	0	0	0	0	0	0	0	31
