team	week	def_sacks	def_interceptions	def_safeties	def_tds	fumble_recovery_opp	fumble_recovery_tds	special_teams_tds	def_punt_blocks	def_pat_blocks	def_fg_blocks	def_2pt_made	points_allowed
NYG	4	1	0	0	0	0	0	0	0	0	0	0	33
NYJ	4	2	1	0	0	2	0	0	0	0	0	0	31
PHI	4	3	1	0	0	0	0	0	0	0	0	0	26
PIT	4	2	0	0	0	1	0	0	0	0	0	0	26
SEA	4	1	0	0	0	1	0	0	0	0	0	0	17
SF	4	1	1	0	1	0	0	0	0	0	0	0	29
TB	4	1	0	0	0	0	0	0	0	0	0	0	48
TEN	4	4	0	0	0	1	0	0	0	0	0	0	23
ARI	5	4	2	0	0	3	1	0	0	0	0	0	18
ATL	5	0	1	0	0	0	0	0	0	0	0	0	41
BAL	5	5	1	0	0	0	0	0	0	0	0	0	12
BUF	5	2	1	0	0	2	0	0	0	0	0	0	12
CAR	5	1	2	0	0	1	1	0	0	0	0	0	31
CIN	5	3	2	0	1	1	1	0	0	0	0	0	17
CLE	5	2	1	0	0	1	0	0	0	0	1	0	9
DAL	5	1	1	0	0	1	0	0	0	0	0	0	19
DEN	5	1	1	0	0	1	0	0	0	0	0	0	34
DET	5	4	0	0	0	3	0	0	0	0	0	0	23
GB	5	3	0	0	0	0	0	0	0	0	0	0	31
HOU	5	2	2	0	0	0	0	0	0	0	0	0	16
IND	5	0	2	0	0	0	0	0	0	0	0	0	38
JAX	5	1	2	0	0	0	0	0	0	0	0	0	30
KC	5	5	4	0	1	1	0	0	0	0	0	0	14
LA	5	2	0	0	0	0	0	0	0	0	0	0	31
LAC	5	3	1	0	0	1	0	0	0	0	0	0	10
LV	5	1	0	0	0	0	0	0	0	0	0	0	26
MIA	5	2	1	0	0	0	0	1	0	0	1	0	27
MIN	5	3	0	0	0	2	1	0	0	0	0	0	21
NE	5	1	2	0	0	1	0	0	0	0	0	0	24
NO	5	3	1	0	0	1	0	0	0	0	0	0	19
NYG	5	1	2	0	0	0	0	0	0	0	0	0	33
NYJ	5	4	1	0	0	0	0	0	0	0	0	0	16
PHI	5	1	0	0	0	1	0	0	0	0	0	0	23
PIT	5	6	0	0	0	1	1	0	1	0	0	0	17
SEA	5	0	2	0	0	0	0	0	0	0	0	0	33
SF	5	1	0	0	0	0	0	0	0	0	0	0	28
TEN	5	1	1	0	0	0	0	0	0	0	0	0	13
WAS	5	2	0	0	0	1	0	0	0	0	0	0	43
ARI	6	4	1	0	0	1	1	0	0	0	0	0	27
ATL	6	2	2	0	0	0	0	0	0	0	0	0	29
BAL	6	11	0	0	0	0	0	0	0	0	0	0	0
BUF	6	7	2	0	0	1	0	0	0	0	0	0	20
CAR	6	3	0	0	0	0	0	0	0	0	0	0	23
CHI	6	0	2	0	0	1	0	0	0	0	0	0	31
CIN	6	0	0	0	0	0	0	0	0	0	0	0	28
CLE	6	1	1	0	0	0	0	0	0	0	0	0	38
DAL	6	3	1	0	0	1	0	0	0	0	0	0	7
DEN	6	5	1	0	0	0	0	0	0	0	0	0	23
GB	6	2	1	0	0	2	0	0	0	0	0	0	30
HOU	6	2	2	0	1	1	0	0	1	0	0	0	13
IND	6	2	1	0	0	1	0	0	0	0	0	0	42
JAX	6	3	0	0	0	0	0	0	0	0	0	0	40
KC	6	2	0	0	0	1	0	0	0	0	0	0	43
LA	6	2	1	0	0	0	0	0	0	0	0	0	20
LAC	6	5	2	0	0	0	0	0	0	0	0	0	14
LV	6	1	1	0	0	0	0	0	0	0	0	0	27
MIA	6	2	1	0	0	2	0	0	0	0	0	0	28
MIN	6	4	1	0	0	1	0	0	0	0	0	0	17
NE	6	0	2	0	0	0	0	0	0	0	0	0	40
NYG	6	1	0	0	0	0	0	0	0	0	0	0	34
NYJ	6	0	3	0	1	1	0	0	0	0	0	0	34
PHI	6	4	1	0	0	0	0	0	0	0	0	0	13
PIT	6	3	0	0	0	0	0	0	0	0	0	0	21
SEA	6	6	0	0	0	2	0	0	0	0	0	0	3
SF	6	3	0	0	0	0	0	0	0	0	0	0	33
TB	6	1	0	0	0	0	0	0	0	0	0	0	34
TEN	6	0	1	0	0	0	0	0	0	0	0	0	21
WAS	6	1	1	0	0	2	0	0	0	0	0	0	17
ARI	7	2	1	0	0	0	0	0	0	0	0	0	45
ATL	7	4	0	0	0	0	0	0	0	0	0	0	20
BAL	7	1	0	0	0	1	0	0	0	0	0	0	24
BUF	7	0	0	1	0	0	0	0	0	0	0	0	37
CAR	7	3	0	0	0	1	0	0	0	0	0	0	17
CHI	7	1	1	0	0	2	0	0	0	0	0	0	38
CIN	7	2	1	0	0	0	0	0	0	0	0	0	45
CLE	7	4	2	1	0	2	0	0	0	0	0	0	26
DAL	7	1	0	0	0	0	0	0	0	0	0	0	20
DEN	7	6	3	0	2	2	0	0	0	0	0	0	10
DET	7	4	0	0	0	0	0	0	0	0	0	0	21
HOU	7	4	1	0	0	2	0	0	0	0	0	0	7
IND	7	2	3	0	0	2	0	0	0	0	0	0	5
JAX	7	1	0	0	0	0	0	0	0	0	0	0	20
KC	7	2	1	0	1	0	0	0	0	0	0	0	10
LA	7	7	2	1	0	2	0	0	1	0	0	0	10
LAC	7	2	1	0	0	0	0	0	0	0	0	0	19
MIA	7	1	0	0	0	0	0	0	0	0	0	0	32
MIN	7	3	3	0	0	1	0	0	0	0	0	0	17
NE	7	2	2	0	0	0	0	2	1	0	0	0	31
NO	7	1	0	0	0	0	0	0	0	0	0	0	23
NYG	7	3	0	0	0	1	0	0	0	0	0	0	23
NYJ	7	1	0	0	0	0	0	0	0	0	0	0	37
PHI	7	2	0	0	0	0	0	0	0	0	0	0	21
SF	7	1	0	0	0	0	0	0	0	0	0	0	39
TB	7	5	0	0	0	1	0	0	0	0	0	0	23
TEN	7	2	0	0	0	0	0	0	0	0	0	0	20
WAS	7	4	0	0	0	2	1	0	0	0	0	0	17
ARI	8	4	0	0	0	0	0	0	0	0	0	0	15
BAL	8	0	0	0	0	0	0	0	0	0	0	0	36
BUF	8	2	0	0	0	0	0	0	0	0	0	0	25
CAR	8	2	2	0	0	1	0	0	0	0	0	0	21
CHI	8	1	0	0	0	0	0	0	0	0	0	0	10
CIN	8	6	4	0	1	0	0	0	0	0	0	0	34
CLE	8	1	1	0	0	1	0	0	0	0	0	0	33
DEN	8	2	1	0	0	0	0	0	0	0	0	0	30
DET	8	2	0	0	0	0	0	0	0	0	0	0	28
GB	8	5	0	0	0	0	0	0	0	0	0	0	29
HOU	8	2	1	0	0	0	0	0	0	0	0	0	23
IND	8	0	0	0	0	1	0	0	0	0	0	0	28
JAX	8	4	1	0	0	1	0	0	0	0	0	0	24
KC	8	5	1	0	0	1	0	0	0	0	0	0	23
LA	8	3	0	1	0	1	0	0	0	0	0	0	27
LV	8	0	0	0	0	0	0	0	0	0	0	0	42
MIA	8	0	0	0	0	0	0	0	0	0	0	0	42
MIN	8	0	1	0	0	0	0	0	0	0	0	0	30
NE	8	3	1	0	1	1	0	0	0	0	0	0	6
NO	8	4	1	0	1	1	0	0	0	0	0	0	20
NYG	8	0	0	0	0	1	0	0	0	0	0	0	20
NYJ	8	2	0	0	0	0	0	0	0	0	0	0	24
PHI	8	4	0	0	0	1	0	0	0	0	0	0	18
PIT	8	2	1	1	0	0	0	0	0	0	0	0	18
SEA	8	2	1	0	0	2	0	0	0	0	0	0	14
SF	8	3	1	1	0	1	0	0	0	0	0	0	18
TB	8	2	0	0	0	0	0	0	0	0	0	0	37
WAS	8	7	2	0	0	0	0	0	0	0	0	0	13
ATL	9	3	1	0	0	0	0	0	0	0	0	0	14
BAL	9	1	0	0	0	0	0	0	0	0	0	0	23
BUF	9	1	1	0	0	0	0	0	0	0	0	0	41
CAR	9	3	2	0	0	0	0	0	0	0	0	0	28
CHI	9	4	3	0	1	1	1	0	0	0	0	0	9
CLE	9	2	1	0	0	0	0	0	0	0	0	0	37
DAL	9	4	0	0	0	2	0	0	0	0	0	0	28
DEN	9	4	0	0	0	0	0	0	0	0	0	0	19
DET	9	1	1	0	0	1	0	0	0	0	0	0	24
GB	9	2	0	0	0	0	0	0	0	0	0	0	31
HOU	9	2	0	0	0	1	0	0	0	0	0	0	17
KC	9	2	1	0	0	0	0	0	1	0	0	0	21
LA	9	0	0	0	0	1	0	0	0	0	0	0	45
LAC	9	4	1	0	1	0	0	0	0	0	0	0	17
LV	9	0	0	0	0	0	0	0	0	0	0	0	34
MIA	9	4	4	0	1	0	0	0	0	0	0	0	6
MIN	9	10	0	0	0	1	1	0	0	0	0	0	9
NE	9	1	0	0	0	1	0	0	0	0	0	0	17
NO	9	0	1	0	0	0	0	0	0	0	0	0	35
NYJ	9	4	0	0	0	0	0	0	0	0	0	0	13
PIT	9	2	0	0	0	0	0	0	0	0	0	0	16
SEA	9	2	0	0	0	0	0	0	0	0	0	0	25
SF	9	7	0	0	0	0	0	0	0	0	0	0	3
TB	9	2	0	0	0	0	0	0	0	0	0	0	42
TEN	9	5	1	0	0	1	0	0	0	0	0	0	14
WAS	9	2	1	0	0	0	0	0	0	0	0	0	38
ARI	10	5	0	0	0	0	0	0	0	0	0	0	26
ATL	10	0	1	0	0	0	0	0	0	0	0	0	28
BUF	10	3	2	0	0	0	1	0	0	0	0	0	10
CAR	10	1	0	0	0	0	0	0	0	0	0	0	52
CHI	10	6	2	0	0	1	0	0	0	0	0	0	22
CIN	10	0	0	0	0	0	0	0	0	0	0	0	51
CLE	10	2	0	0	0	2	0	0	0	0	0	0	16
DAL	10	2	1	0	0	0	0	0	0	0	0	0	20
DET	10	1	0	0	0	0	0	0	0	0	0	0	34
GB	10	6	1	0	0	1	0	0	0	0	0	0	12
IND	10	0	0	0	0	1	0	0	0	1	0	0	26
JAX	10	0	1	0	0	0	0	0	0	0	0	0	29
KC	10	5	2	0	0	0	0	0	0	0	0	0	14
LA	10	4	0	0	0	1	0	0	0	0	0	0	31
LAC	10	4	0	0	0	1	0	0	0	0	0	0	6
LV	10	1	1	0	0	0	0	0	0	0	0	0	20
MIA	10	2	0	0	0	1	0	0	1	0	0	0	31
NE	10	2	0	0	0	0	0	0	0	0	0	0	34
NO	10	4	2	0	0	0	0	0	0	0	0	0	14
NYG	10	0	2	0	0	0	0	0	0	0	0	0	23
NYJ	10	1	0	0	0	0	0	0	0	0	0	0	41
PHI	10	4	0	0	0	0	0	0	0	0	0	0	27
PIT	10	5	1	0	1	1	0	0	0	0	0	0	21
SEA	10	2	0	0	0	0	0	0	0	0	0	0	36
SF	10	1	0	0	0	0	0	0	0	0	0	0	27
TB	10	3	0	0	0	0	0	0	0	0	0	0	16
TEN	10	3	0	0	0	0	0	0	0	0	0	0	10
WAS	10	2	2	0	0	2	0	0	0	0	0	0	3
ARI	11	4	0	0	0	0	0	0	0	0	0	0	23
ATL	11	2	0	0	0	0	0	0	0	0	0	0	22
BAL	11	1	0	0	0	0	0	0	0	0	0	0	21
CAR	11	1	0	0	0	0	0	0	0	0	0	0	20
CHI	11	2	2	0	1	1	0	0	0	0	0	0	20
CIN	11	3	1	0	0	0	0	0	0	0	0	0	24
DAL	11	3	1	0	0	0	0	0	0	0	0	0	19
DEN	11	3	2	0	0	0	0	0	0	0	0	0	22
DET	11	3	1	0	0	0	0	0	0	0	0	0	19
GB	11	3	0	0	0	1	0	0	0	0	0	0	27
HOU	11	5	2	0	1	0	0	0	0	0	0	0	21
IND	11	5	2	0	0	0	0	0	0	0	0	0	10
JAX	11	2	3	0	0	0	0	0	0	0	0	0	20
KC	11	5	0	0	0	2	1	0	0	0	0	0	54
LA	11	3	3	0	1	2	1	0	0	0	0	0	51
LAC	11	0	0	0	0	0	0	0	0	0	0	0	23
LV	11	1	2	0	0	0	0	0	0	0	0	0	21
MIN	11	1	2	0	0	1	0	0	0	0	0	0	25
NO	11	3	3	0	0	0	0	0	0	0	0	0	7
NYG	11	1	4	0	1	0	0	0	0	0	0	0	35
PHI	11	0	0	0	0	0	0	0	0	0	0	0	48
PIT	11	6	0	0	0	1	0	0	0	0	0	0	16
SEA	11	5	0	0	0	0	0	0	0	0	0	0	24
TB	11	4	0	0	0	0	1	0	0	0	0	0	38
TEN	11	0	0	0	0	0	0	0	0	0	0	0	38
WAS	11	3	2	0	0	1	0	0	0	0	0	0	23
ARI	12	4	0	0	0	1	0	0	0	0	0	0	45
ATL	12	2	1	0	0	0	0	0	0	0	0	0	31
BAL	12	3	0	0	0	1	1	1	0	0	0	0	17
BUF	12	3	2	0	0	0	0	0	0	0	0	0	21
CAR	12	2	0	0	0	0	0	0	0	0	0	0	30
CHI	12	2	2	0	1	0	0	0	0	0	0	0	16
CIN	12	0	0	0	0	0	0	0	0	0	0	0	35
CLE	12	1	1	0	0	1	0	0	0	0	1	0	20
DAL	12	3	3	0	0	0	0	0	0	0	0	0	23
DEN	12	2	2	0	0	1	0	0	0	0	1	0	17
DET	12	4	0	0	0	1	0	0	0	0	0	0	23
GB	12	2	0	0	0	0	0	0	0	0	0	0	24
HOU	12	6	0	0	0	1	0	0	0	0	0	0	17
IND	12	1	0	0	0	1	0	0	0	0	0	0	24
JAX	12	0	0	0	0	0	0	0	0	0	0	0	24
LAC	12	2	1	0	0	0	0	0	0	0	0	0	10
LV	12	1	2	0	0	0	0	0	0	0	0	0	34
MIA	12	1	2	0	0	1	0	0	0	0	0	0	27
MIN	12	4	0	0	0	1	0	0	0	0	0	0	17
NE	12	2	1	0	0	0	0	0	0	0	0	0	13
NO	12	6	1	0	0	3	0	0	0	0	0	0	17
NYG	12	3	0	0	0	0	0	0	0	0	0	0	25
NYJ	12	0	0	0	0	0	0	0	0	0	0	0	27
PHI	12	2	1	0	0	0	0	0	0	0	0	0	22
PIT	12	2	0	0	0	0	0	0	0	0	0	0	24
SEA	12	0	1	0	0	0	0	0	0	0	0	0	27
SF	12	1	0	0	0	0	0	0	0	0	0	0	27
TB	12	4	2	0	0	0	0	0	0	0	0	0	9
TEN	12	4	0	0	0	0	0	0	0	0	0	0	34
WAS	12	4	0	0	0	0	0	0	0	0	0	0	31
ARI	13	1	0	0	0	0	0	0	0	0	0	0	17
ATL	13	2	0	0	0	1	1	0	0	0	0	0	26
BAL	13	3	0	0	0	1	1	0	0	0	0	0	16
BUF	13	3	1	0	0	0	0	0	0	0	0	0	21
CAR	13	4	0	0	0	1	0	0	0	0	0	0	24
CHI	13	3	1	0	0	0	0	0	0	0	0	0	30
CIN	13	2	0	0	0	1	0	0	0	0	0	0	24
CLE	13	4	0	0	0	0	0	0	0	0	0	0	29
DAL	13	2	1	0	0	0	0	0	0	0	0	0	10
DEN	13	4	1	0	0	2	0	0	0	0	0	0	10
DET	13	2	1	0	0	1	0	0	0	0	0	0	30
GB	13	2	0	0	0	0	0	0	0	0	0	0	20
HOU	13	0	3	0	1	1	0	0	0	0	0	0	13
IND	13	3	0	0	0	1	0	0	0	0	0	0	6
JAX	13	3	1	0	0	1	0	0	0	0	0	0	0
KC	13	3	0	0	0	3	0	0	0	0	0	0	33
LA	13	4	1	0	0	1	0	0	0	0	0	0	16
LAC	13	1	1	0	0	0	0	1	0	0	0	0	30
LV	13	0	0	0	0	1	0	0	0	1	0	0	40
MIA	13	2	2	0	0	1	0	0	0	0	0	0	17
MIN	13	0	1	0	0	0	0	0	0	0	0	0	24
NE	13	2	2	0	0	0	0	0	0	0	0	0	10
NO	13	7	0	0	0	2	0	0	0	0	0	0	13
NYG	13	5	2	0	1	1	0	0	0	0	0	0	27
NYJ	13	3	1	0	1	0	0	0	1	1	0	0	26
PHI	13	3	1	0	0	0	0	0	0	0	0	0	13
PIT	13	2	0	0	0	0	0	0	0	0	0	0	33
SEA	13	3	1	0	1	2	0	0	0	0	0	0	16
SF	13	3	0	0	0	0	0	0	0	0	0	0	43
TB	13	4	4	0	0	0	0	0	0	0	0	0	17
TEN	13	2	1	0	0	0	0	0	0	0	0	0	22
WAS	13	0	1	0	0	0	0	0	0	0	0	0	28
ARI	14	1	0	0	0	1	0	0	0	0	0	0	17
ATL	14	4	0	0	0	0	0	0	0	0	0	0	34
BAL	14	2	1	0	0	0	0	0	0	0	0	0	27
BUF	14	0	1	0	0	1	0	0	0	0	0	0	27
CAR	14	1	0	0	0	2	0	0	0	0	0	0	26
CHI	14	3	4	1	0	0	0	0	0	0	0	0	6
CIN	14	2	0	0	0	0	0	0	0	0	0	0	26
CLE	14	1	1	0	0	0	0	0	0	0	0	0	20
DAL	14	2	0	0	0	1	0	0	0	0	0	0	23
DEN	14	3	1	0	0	0	0	0	0	0	0	0	20
DET	14	3	1	0	1	0	0	0	0	0	0	0	3
GB	14	1	1	0	1	1	0	0	0	0	0	0	20
HOU	14	2	1	0	0	0	0	0	0	0	0	0	24
IND	14	5	0	0	0	0	0	0	0	0	0	0	21
JAX	14	1	1	1	0	0	0	0	0	0	0	0	30
KC	14	2	0	0	0	1	0	0	0	0	0	0	24
LA	14	1	3	0	0	0	0	0	0	0	0	0	15
LAC	14	3	0	0	0	0	0	0	0	0	0	0	21
LV	14	1	1	0	0	0	0	0	0	0	0	0	21
MIA	14	2	0	0	0	0	0	0	0	0	0	0	33
MIN	14	2	1	0	0	0	0	0	0	0	0	0	21
NE	14	5	0	0	0	0	0	0	1	0	0	0	34
NO	14	4	1	0	0	0	0	0	1	0	0	0	14
NYG	14	5	3	0	1	0	0	0	0	0	0	0	16
NYJ	14	3	2	0	0	1	0	0	0	0	0	0	23
PHI	14	3	2	0	0	1	0	0	0	0	0	0	29
PIT	14	3	0	0	0	1	0	0	0	0	0	0	24
SEA	14	2	0	0	0	1	1	0	0	0	1	0	7
SF	14	2	0	0	0	0	0	0	0	0	0	0	14
TB	14	1	1	0	0	1	0	0	0	0	0	0	28
TEN	14	4	0	0	0	1	0	0	0	0	0	0	9
WAS	14	2	1	0	0	0	0	0	0	0	0	0	40
