team	week	def_sacks	def_interceptions	def_safeties	def_tds	fumble_recovery_opp	fumble_recovery_tds	special_teams_tds	def_punt_blocks	def_pat_blocks	def_fg_blocks	def_2pt_made	points_allowed
SF	2	1	2	0	0	0	0	0	0	0	0	0	23
TB	2	6	2	0	1	0	0	0	0	0	0	0	17
TEN	2	3	0	0	0	0	0	0	0	0	0	0	24
WAS	2	7	1	0	0	1	0	0	0	0	0	0	33
ARI	3	2	1	0	0	0	0	0	0	0	0	0	16
ATL	3	0	1	0	0	0	0	0	0	0	0	0	20
BAL	3	4	0	1	0	0	0	0	0	0	0	0	22
BUF	3	9	4	0	1	1	0	0	0	0	0	0	3
CAR	3	2	1	0	0	0	0	0	0	0	0	0	37
CHI	3	0	2	0	0	0	0	0	0	0	0	0	41
CIN	3	6	2	0	0	0	0	0	0	0	0	0	16
CLE	3	5	0	0	0	0	0	0	0	0	0	0	3
DAL	3	2	0	0	0	0	0	0	0	0	0	0	28
DEN	3	0	0	0	0	0	0	1	0	0	0	0	70
DET	3	7	0	0	0	1	0	0	0	0	0	0	6
GB	3	4	0	0	0	0	0	0	0	0	0	0	17
HOU	3	0	1	0	0	1	0	1	0	0	1	0	17
IND	3	4	0	0	0	2	0	0	0	0	0	0	19
JAX	3	0	0	0	0	0	0	0	0	0	0	0	37
KC	3	3	1	0	0	1	0	0	0	0	0	0	10
LA	3	2	1	0	0	0	0	0	0	0	0	0	19
LAC	3	4	1	0	0	1	0	0	0	0	0	0	24
LV	3	1	0	0	0	0	0	0	0	0	0	0	23
MIA	3	1	1	0	0	2	0	0	0	0	0	0	20
MIN	3	1	0	0	0	1	0	0	0	0	0	0	28
NE	3	3	0	1	0	0	0	0	0	0	0	0	10
NO	3	1	1	0	0	0	0	1	0	0	0	0	18
NYG	3	2	0	0	0	0	0	0	0	0	0	0	30
NYJ	3	0	0	0	0	0	0	0	0	0	0	0	15
PHI	3	2	1	1	0	1	0	0	0	0	0	0	11
PIT	3	4	3	0	0	0	0	0	0	0	0	0	18
SEA	3	3	0	0	0	0	0	0	0	0	0	0	27
SF	3	2	1	0	0	0	0	0	0	0	0	0	12
TB	3	1	2	0	0	0	0	0	0	0	0	0	25
TEN	3	3	0	0	0	1	0	0	0	0	0	0	27
WAS	3	0	1	0	0	0	0	0	0	0	0	0	37
ARI	4	1	0	0	0	0	0	0	0	0	0	0	35
ATL	4	2	0	0	0	0	0	0	0	0	0	0	23
BAL	4	3	3	0	0	0	0	0	0	0	0	0	3
BUF	4	4	1	0	0	1	0	0	0	0	0	0	20
CAR	4	2	2	0	1	0	0	0	0	0	0	0	21
CHI	4	1	0	0	0	0	0	0	0	0	0	0	31
CIN	4	3	1	0	0	0	0	0	0	0	0	0	27
CLE	4	3	0	0	0	1	0	0	0	0	0	0	28
DAL	4	2	2	0	1	1	1	0	0	0	0	0	3
DEN	4	4	1	0	0	1	1	0	0	0	0	0	28
DET	4	5	2	0	0	0	0	0	0	0	0	0	20
GB	4	2	1	0	0	0	0	0	0	0	0	0	34
HOU	4	3	1	0	0	0	0	0	0	0	0	0	6
IND	4	2	1	0	0	0	0	0	0	0	0	0	29
JAX	4	4	2	0	1	1	0	0	0	0	0	0	7
KC	4	2	0	0	0	1	0	0	0	0	0	0	20
LA	4	2	0	0	0	1	0	0	0	0	0	0	23
LAC	4	7	1	0	0	2	0	0	0	0	0	0	17
LV	4	2	1	0	0	0	0	0	0	0	0	0	24
MIA	4	2	0	0	0	0	0	0	0	0	0	0	48
MIN	4	5	0	0	0	1	1	0	0	0	0	0	13
NE	4	3	0	0	0	0	0	0	0	0	0	0	38
NO	4	1	1	0	0	0	0	0	0	0	0	0	26
NYG	4	2	0	0	0	0	0	0	0	0	0	0	24
NYJ	4	1	2	1	0	0	0	0	0	0	0	0	23
PHI	4	5	0	0	0	0	0	0	0	0	0	0	31
PIT	4	0	0	0	0	0	0	0	0	0	0	0	30
SEA	4	11	2	0	1	1	0	0	0	0	0	0	3
SF	4	1	0	0	0	0	0	0	0	0	0	0	16
TB	4	3	1	0	0	2	0	0	0	0	0	0	9
TEN	4	3	0	0	0	1	0	0	0	0	0	0	3
WAS	4	3	0	0	0	0	1	0	0	0	0	0	34
ARI	5	3	1	0	0	0	0	0	0	0	0	0	34
ATL	5	0	0	0	0	0	0	0	0	0	0	0	19
BAL	5	3	0	0	0	1	0	0	0	0	0	0	17
BUF	5	5	0	0	0	2	0	0	0	0	0	0	25
CAR	5	2	0	0	0	0	0	0	0	0	0	0	42
CHI	5	5	1	0	0	1	0	0	0	0	0	0	20
CIN	5	3	2	0	1	1	0	0	0	0	0	0	20
DAL	5	1	0	0	0	1	0	0	0	0	0	0	42
DEN	5	4	1	0	0	1	0	0	0	0	0	0	31
DET	5	1	2	0	0	1	0	0	0	0	0	0	24
GB	5	4	1	0	0	0	0	0	0	0	1	0	17
HOU	5	0	0	0	0	2	0	0	0	0	0	0	21
IND	5	1	1	0	0	0	0	0	0	0	0	0	16
JAX	5	0	1	0	0	1	0	0	0	0	0	0	20
KC	5	3	0	0	0	1	0	0	0	0	0	0	20
LA	5	1	1	0	0	0	0	0	0	0	0	0	23
LV	5	2	3	0	0	0	0	0	0	0	0	0	13
MIA	5	7	0	0	0	0	0	0	0	0	0	0	16
MIN	5	2	0	0	0	0	0	0	0	0	0	0	27
NE	5	2	0	0	0	0	0	0	0	0	0	0	34
NO	5	2	2	0	1	1	0	0	0	0	0	0	0
NYG	5	1	2	0	1	1	0	0	0	0	0	0	31
NYJ	5	4	0	1	0	3	1	0	0	0	0	0	21
PHI	5	4	0	0	0	0	0	0	0	0	0	0	14
PIT	5	4	1	1	0	2	0	0	1	0	0	0	10
SF	5	4	3	0	0	1	0	0	0	0	0	0	10
TEN	5	1	0	0	0	0	0	0	0	0	0	0	23
WAS	5	3	0	0	0	0	0	0	0	0	0	0	40
ARI	6	3	0	0	0	1	0	0	0	0	0	0	26
ATL	6	5	0	0	0	0	0	0	0	0	0	0	24
BAL	6	6	1	0	0	1	0	0	0	0	0	0	16
BUF	6	2	0	0	0	0	0	0	0	0	0	0	9
CAR	6	0	1	0	1	0	0	0	0	0	0	0	42
CHI	6	2	0	0	0	1	0	0	0	1	0	0	19
CIN	6	4	2	0	0	0	0	0	0	0	0	0	13
CLE	6	2	1	0	0	0	0	0	0	0	0	0	17
DAL	6	1	1	0	0	0	0	0	0	0	0	0	17
DEN	6	2	1	0	0	0	0	0	0	0	0	0	19
DET	6	1	1	0	0	0	0	0	0	0	0	0	6
HOU	6	2	1	0	0	1	0	0	0	0	0	0	13
IND	6	3	1	0	0	0	0	0	0	0	0	0	37
JAX	6	3	3	0	0	1	0	0	0	0	0	0	20
KC	6	4	2	0	0	1	0	0	0	0	0	0	8
LA	6	2	1	0	0	1	0	0	0	0	0	0	9
LAC	6	5	0	0	0	1	0	0	0	0	0	0	20
LV	6	4	1	1	0	0	0	0	0	0	0	0	17
MIA	6	4	0	0	0	0	0	0	0	0	0	0	21
MIN	6	5	2	0	0	1	1	0	0	0	0	0	13
NE	6	0	1	0	0	0	0	0	0	0	0	0	21
NO	6	2	1	0	0	0	0	0	0	0	0	0	20
NYG	6	0	1	0	0	1	0	0	0	0	0	0	14
NYJ	6	2	3	0	0	1	0	0	0	0	0	0	14
PHI	6	5	0	0	0	0	0	0	0	0	0	0	20
SEA	6	3	1	0	0	0	0	0	0	0	0	0	17
SF	6	2	2	0	0	0	0	0	0	0	0	0	19
TB	6	3	0	0	0	0	0	0	0	0	0	0	20
TEN	6	1	1	0	0	0	0	0	0	1	0	0	24
WAS	6	3	3	0	0	0	0	0	0	0	0	0	16
ARI	7	2	1	0	0	2	0	0	0	0	0	0	20
ATL	7	3	1	0	0	1	0	0	0	0	0	0	13
BAL	7	5	1	0	0	0	0	0	0	0	0	0	6
BUF	7	1	0	0	0	1	0	0	0	0	0	0	29
CHI	7	1	3	0	1	0	0	0	0	0	0	0	12
CLE	7	4	1	0	0	3	1	0	0	0	1	0	38
DEN	7	0	1	0	0	0	0	0	0	0	0	0	17
DET	7	0	0	0	0	1	0	0	0	0	0	0	38
GB	7	1	0	0	0	0	0	0	0	0	0	0	19
IND	7	2	2	0	0	0	0	0	0	0	0	0	39
JAX	7	1	1	0	1	0	0	0	0	0	0	0	24
KC	7	5	2	0	0	0	0	0	0	0	0	0	17
LA	7	2	0	0	0	0	0	0	0	0	0	0	24
LAC	7	1	1	0	0	1	0	0	0	0	0	0	31
LV	7	2	0	0	0	0	0	0	0	1	0	0	30
MIA	7	3	1	0	1	1	0	0	0	0	0	0	31
MIN	7	1	2	0	0	1	0	0	0	0	0	0	17
NE	7	1	1	0	0	1	0	0	0	0	0	0	25
NO	7	0	0	0	0	2	0	0	0	0	0	0	31
NYG	7	6	1	0	0	0	0	0	0	0	1	0	7
PHI	7	4	1	0	0	0	0	0	0	0	0	0	17
PIT	7	2	1	0	0	0	0	0	0	0	0	0	17
SEA	7	4	0	0	0	0	0	0	0	0	0	0	10
SF	7	0	1	0	0	0	0	0	0	0	0	0	22
TB	7	1	0	0	0	2	0	0	0	0	0	0	16
WAS	7	4	0	0	0	2	0	0	0	0	0	0	14
ARI	8	4	0	0	0	0	0	0	0	0	0	0	31
ATL	8	2	0	0	0	1	0	0	0	0	0	0	28
BAL	8	2	2	0	0	0	0	0	0	0	0	0	24
BUF	8	3	0	0	0	0	0	0	0	0	1	0	18
CAR	8	2	0	0	0	1	0	0	0	0	0	0	13
CHI	8	0	0	0	0	1	0	0	0	0	0	0	30
CIN	8	2	2	0	0	1	0	0	0	0	0	0	17
CLE	8	1	2	0	0	0	0	0	0	0	0	0	24
DAL	8	2	1	1	1	0	0	0	1	0	0	0	20
DEN	8	3	2	0	0	3	0	0	0	0	0	0	9
DET	8	6	1	0	0	0	0	0	0	0	0	0	14
GB	8	3	0	0	0	1	0	0	0	0	1	0	24
HOU	8	6	0	0	0	0	0	0	0	0	0	0	15
IND	8	1	0	0	0	1	0	0	0	0	0	0	38
JAX	8	3	2	0	0	0	0	0	0	0	0	0	10
KC	8	6	0	0	0	1	0	0	0	0	1	0	24
LA	8	3	1	0	0	0	0	0	0	0	0	0	43
LAC	8	1	2	0	0	0	0	0	0	0	0	0	13
LV	8	1	1	0	1	2	0	0	0	0	0	0	26
MIA	8	3	1	0	0	0	0	0	0	0	0	0	17
MIN	8	4	1	0	0	0	0	0	0	0	0	0	10
NE	8	2	1	0	0	1	0	0	0	0	0	0	31
NO	8	2	1	0	0	0	0	0	0	0	0	0	27
NYG	8	4	0	0	0	2	0	0	0	0	0	0	13
NYJ	8	4	0	0	0	0	0	0	0	0	0	0	10
PHI	8	1	1	0	0	0	0	0	0	0	0	0	31
PIT	8	3	1	0	0	2	0	0	0	0	0	0	20
SEA	8	3	2	0	0	1	0	0	0	0	0	0	20
SF	8	3	0	0	0	1	0	0	0	0	0	0	31
TB	8	2	1	0	0	0	0	0	0	0	0	0	24
TEN	8	6	0	0	0	1	0	0	0	0	0	0	23
WAS	8	2	0	0	0	2	0	0	0	0	0	0	38
ARI	9	1	0	0	0	0	0	0	0	0	0	0	27
ATL	9	4	0	1	0	2	0	0	0	0	0	0	31
BAL	9	4	1	0	0	1	0	0	0	0	0	0	3
BUF	9	1	0	0	0	0	0	0	0	0	0	0	24
CAR	9	1	0	0	0	1	0	0	0	0	0	0	27
CHI	9	0	0	0	0	0	0	0	0	0	0	0	24
CIN	9	1	1	0	0	1	0	0	0	0	0	0	18
CLE	9	7	2	0	0	1	0	0	0	0	0	0	0
DAL	9	3	0	0	0	0	0	0	0	0	0	0	28
GB	9	1	1	0	0	1	0	0	0	0	0	0	3
HOU	9	2	0	0	0	1	0	0	0	0	0	0	37
IND	9	4	3	0	2	0	0	0	0	0	0	0	13
KC	9	3	0	0	0	1	1	0	0	0	0	0	14
LA	9	4	0	0	0	2	0	0	0	0	0	0	20
LAC	9	8	0	0	0	3	0	1	0	0	0	0	6
LV	9	8	2	0	0	0	0	0	0	0	0	0	6
MIA	9	2	0	0	0	1	0	0	0	0	0	0	21
MIN	9	1	1	0	0	1	0	0	0	0	0	0	28
NE	9	3	1	0	0	1	0	0	0	0	0	0	20
NO	9	2	3	0	0	2	0	0	0	0	0	0	17
NYG	9	0	0	0	0	0	0	0	0	0	0	0	30
NYJ	9	5	0	0	0	0	0	0	0	0	0	0	27
PHI	9	5	0	0	0	1	0	0	0	0	0	0	23
PIT	9	4	1	0	0	0	0	0	0	0	0	0	16
SEA	9	1	0	0	0	2	0	0	0	0	0	0	37
TB	9	3	0	0	0	1	0	0	0	0	0	0	39
TEN	9	0	0	0	0	0	0	0	0	0	0	0	20
WAS	9	0	1	0	0	0	0	0	0	0	0	0	17
ARI	10	3	0	0	0	0	0	0	0	0	0	0	23
ATL	10	2	1	0	0	0	0	0	0	0	0	0	25
BAL	10	4	1	0	1	1	0	0	0	0	0	0	33
BUF	10	4	0	0	0	1	0	0	0	0	0	0	24
CAR	10	0	0	0	0	0	0	1	0	0	0	0	16
CHI	10	3	0	0	0	0	0	0	0	0	0	0	13
CIN	10	1	1	0	0	2	0	0	0	0	0	0	30
CLE	10	3	2	0	1	0	0	0	0	0	1	0	31
DAL	10	5	1	0	0	0	0	0	0	0	0	0	17
DEN	10	0	2	0	0	2	0	0	0	0	0	0	22
DET	10	0	1	0	0	0	0	0	0	0	0	0	38
GB	10	1	0	0	0	0	0	0	0	0	0	0	23
HOU	10	4	2	0	0	0	0	0	0	0	0	0	27
IND	10	5	2	0	0	0	0	0	0	0	0	0	6
JAX	10	2	0	0	0	0	0	0	0	0	0	0	34
LAC	10	0	0	0	0	0	0	0	0	0	0	0	41
LV	10	2	1	0	0	0	0	0	0	0	0	0	12
MIN	10	3	2	0	0	0	0	0	0	0	0	0	19
NE	10	0	1	0	0	0	0	0	0	0	0	0	10
NO	10	1	0	0	0	0	0	0	0	0	0	0	27
NYG	10	0	2	0	0	0	0	0	0	0	0	0	49
NYJ	10	3	1	0	0	1	0	0	0	0	0	0	16
PIT	10	1	2	0	0	0	0	0	0	1	0	0	19
SEA	10	3	0	0	0	1	0	0	0	0	0	0	26
SF	10	5	2	0	0	2	0	0	0	0	0	0	3
TB	10	4	1	0	0	0	0	0	0	0	0	0	6
TEN	10	3	1	0	0	0	0	0	0	0	0	0	20
WAS	10	1	0	0	0	0	0	0	0	0	0	0	29
ARI	11	4	3	0	0	0	0	0	0	0	0	0	21
BAL	11	5	0	0	0	0	0	0	0	0	0	0	20
BUF	11	6	2	0	0	2	0	0	0	0	0	0	6
CAR	11	0	0	0	0	0	0	0	0	0	0	0	33
CHI	11	2	3	0	0	1	0	0	0	0	0	0	31
CIN	11	3	0	0	0	0	0	0	0	0	0	0	34
CLE	11	3	0	0	0	0	0	0	0	0	0	0	10
DAL	11	6	1	0	1	1	0	0	0	0	0	0	10
DEN	11	2	1	0	0	2	0	0	0	0	0	0	20
DET	11	2	0	1	0	1	0	0	0	0	0	0	26
GB	11	2	0	0	0	1	0	0	0	0	0	0	20
HOU	11	2	1	0	0	1	0	0	0	0	0	0	16
JAX	11	2	0	0	0	2	0	0	0	0	0	0	14
KC	11	5	1	0	0	0	0	0	0	0	0	0	21
LA	11	2	1	0	0	0	0	0	0	0	0	0	16
LAC	11	3	0	0	0	0	0	0	0	0	0	0	23
LV	11	1	1	0	0	2	0	0	0	0	0	0	20
MIA	11	2	3	0	0	0	0	0	0	0	0	0	13
MIN	11	2	0	0	0	0	0	0	0	0	0	0	21
NYG	11	4	3	0	1	3	0	0	0	0	0	0	19
NYJ	11	1	1	0	0	0	0	0	0	0	0	0	32
PHI	11	1	1	0	0	1	0	0	0	0	0	0	17
PIT	11	1	1	0	0	0	0	0	0	0	0	0	13
SEA	11	1	1	0	0	0	0	0	0	0	0	0	17
SF	11	4	1	0	0	1	0	0	0	0	0	0	14
TB	11	4	0	0	0	0	0	0	0	0	0	0	27
TEN	11	1	0	0	0	0	0	0	0	0	0	0	34
WAS	11	9	0	0	0	0	0	0	0	0	0	0	31
ARI	12	0	1	0	0	0	0	0	0	0	0	0	37
ATL	12	1	1	0	1	1	0	0	0	0	0	0	15
BAL	12	3	1	0	0	3	0	0	0	0	0	0	10
BUF	12	2	1	0	0	1	0	0	0	0	0	0	37
CAR	12	1	0	0	0	0	0	0	0	0	0	0	17
CHI	12	2	4	0	0	0	0	0	0	0	0	0	10
CIN	12	2	0	0	0	1	0	0	0	0	0	0	16
CLE	12	1	0	0	0	1	0	0	0	0	0	0	29
DAL	12	4	1	0	1	0	0	0	0	0	0	0	10
DEN	12	4	0	1	0	3	0	0	0	0	0	0	12
DET	12	0	0	0	0	0	0	0	0	0	0	0	29
GB	12	3	0	0	0	3	1	0	0	0	0	0	22
HOU	12	0	1	0	0	0	0	0	0	0	0	0	24
IND	12	6	1	0	0	1	0	0	0	0	0	0	20
JAX	12	4	0	0	0	0	0	0	0	0	0	0	21
KC	12	1	0	0	0	0	0	0	0	0	0	0	17
LA	12	4	0	0	0	0	0	0	0	0	0	0	14
LAC	12	2	0	0	0	0	0	0	0	0	0	0	20
LV	12	1	0	0	0	0	0	0	0	0	0	0	31
MIA	12	7	2	0	1	0	0	0	0	0	0	0	13
MIN	12	3	0	0	0	2	0	0	0	0	0	0	12
NE	12	6	0	0	0	1	0	0	0	0	0	0	10
NO	12	0	2	0	0	0	0	0	0	0	0	0	24
NYG	12	2	3	0	0	0	0	0	0	0	0	0	7
NYJ	12	2	2	0	1	1	0	0	0	0	0	0	34
PHI	12	1	1	0	0	0	0	0	0	0	1	0	34
PIT	12	4	1	0	0	0	0	0	0	0	0	0	10
SEA	12	1	1	0	1	0	0	0	0	0	0	0	31
SF	12	6	1	0	0	1	0	0	0	0	0	0	13
TB	12	2	1	0	0	0	0	0	0	0	0	0	27
TEN	12	4	0	0	0	1	0	0	0	0	0	0	10
WAS	12	0	0	0	0	0	0	0	0	0	0	0	45
ARI	13	0	0	0	0	1	0	0	0	0	0	0	10
ATL	13	4	1	0	0	2	0	0	0	0	0	0	8
CAR	13	1	1	0	0	0	0	0	0	0	0	0	21
CIN	13	4	0	0	0	0	0	0	0	0	0	0	31
CLE	13	0	0	0	0	0	0	0	0	0	0	0	36
DAL	13	1	1	0	0	0	0	0	0	0	0	0	35
DEN	13	5	0	0	0	0	0	0	0	0	0	0	22
DET	13	2	1	0	0	1	0	0	0	0	0	0	28
GB	13	3	1	0	0	0	0	0	0	0	0	0	19
HOU	13	3	3	0	0	0	0	0	0	0	0	0	17
IND	13	6	0	0	0	2	0	1	1	0	0	0	28
JAX	13	2	1	0	0	0	0	0	0	0	0	0	34
KC	13	2	0	0	0	0	0	0	0	0	0	0	27
LA	13	2	1	1	0	0	0	0	0	0	0	0	19
LAC	13	5	0	0	0	1	0	0	0	0	0	0	0
MIA	13	3	1	0	1	0	0	0	0	0	0	0	15
NE	13	0	0	0	0	0	0	0	0	0	0	0	6
NO	13	1	0	0	0	0	0	0	0	0	0	0	33
NYJ	13	3	0	1	0	0	0	0	0	0	0	0	13
PHI	13	2	0	0	0	0	0	0	0	0	0	0	42
PIT	13	2	0	0	0	0	0	0	0	0	0	0	24
SEA	13	4	0	0	0	0	0	0	0	0	0	0	41
SF	13	3	0	0	0	0	0	0	0	0	0	0	19
TB	13	3	1	0	0	0	0	0	0	0	0	0	18
TEN	13	3	0	0	0	2	0	0	0	0	0	1	31
WAS	13	0	0	0	0	0	0	0	0	0	0	0	45
ATL	14	1	0	0	0	0	0	0	0	0	0	0	29
BAL	14	2	0	0	0	0	0	1	0	0	0	0	31
BUF	14	1	1	0	0	1	0	0	0	0	0	0	17
CAR	14	1	1	0	0	0	0	0	0	0	0	0	28
CHI	14	4	2	0	0	1	0	0	0	0	0	0	13
CIN	14	3	1	0	0	1	0	0	0	0	0	0	14
CLE	14	4	3	0	0	1	0	0	0	0	0	0	27
DAL	14	1	0	0	0	3	0	0	0	0	0	0	13
DEN	14	6	1	0	0	1	0	0	0	0	0	0	7
DET	14	3	0	0	0	0	0	0	0	1	0	0	28
GB	14	0	0	0	0	2	0	0	0	0	0	0	24
HOU	14	4	0	0	0	1	0	0	0	0	0	0	30
IND	14	0	1	0	1	0	0	0	0	0	0	0	34
JAX	14	1	1	0	0	2	0	0	0	0	0	0	31
KC	14	3	1	0	0	0	0	0	0	0	0	0	20
LA	14	2	1	1	0	0	0	0	0	0	0	0	37
LAC	14	2	1	0	0	0	0	0	0	0	0	0	24
LV	14	5	0	0	0	0	0	0	0	0	0	0	3
MIA	14	1	1	0	1	2	0	0	0	0	0	0	28
MIN	14	4	1	0	0	2	0	0	0	0	0	0	0
NE	14	2	1	0	0	0	0	0	0	0	0	0	18
NO	14	4	0	0	0	2	1	0	0	0	0	0	6
NYG	14	2	1	0	0	2	0	0	0	0	0	0	22
NYJ	14	4	0	0	0	0	0	0	0	0	0	0	6
PHI	14	3	0	0	0	1	1	0	0	0	0	0	33
PIT	14	2	1	0	0	0	0	0	0	0	0	0	21
SEA	14	3	1	0	0	1	0	0	0	0	0	0	28
SF	14	4	2	0	0	0	0	0	0	0	0	0	16
TB	14	3	1	1	0	0	0	0	0	0	0	0	25
TEN	14	5	0	0	0	1	0	0	0	0	1	0	27
